NOT FOUND,a-link-normal href,s-image src,s-label-popover href,a-color-secondary,a-color-base,a-popover-preload,a-link-normal href 2,a-link-normal,a-link-normal href 3,a-size-base-plus,a-size-base href,a-offscreen,a-price-symbol,a-price-whole,a-offscreen 2,a-row,a-color-base 2,a-color-base 3,a-popover-trigger href,a-icon-alt,a-size-base,a-color-base 4,a-link-normal href 4
FOUND,https://www.amazon.in/True-Desire-Microfiber-Cleaning-Detailing/dp/B0B554SBX3/ref=sr_1_196?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665751519&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&s=electronics&sprefix=%2Caps%2C237&sr=1-196,https://m.media-amazon.com/images/I/813tv6AE0QL._AC_UL320_.jpg,,,Get it by,,https://www.amazon.in/True-Desire-Microfiber-Cleaning-Detailing/dp/B0B554SBX3/ref=sr_1_196?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665751519&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&s=electronics&sprefix=%2Caps%2C237&sr=1-196,,,"True Desire Super Soft Microfiber Cloth for Cleaning, Dusting, Detailing, Gym Workout Napkins- 300 GSM 40x40CM (Pack of 6)- Yellow and Pink",https://www.amazon.in/True-Desire-Microfiber-Cleaning-Detailing/dp/B0B554SBX3/ref=sr_1_196?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665751519&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&s=electronics&sprefix=%2Caps%2C237&sr=1-196,₹379,₹,379,₹999,(62% off),"Friday, October 21",,,,,,
FOUND,https://www.amazon.in/Buddymate-E650-Bluetooth-Headphone-Compatible/dp/B09D8G3HK8/ref=sr_1_197?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665751519&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&s=electronics&sprefix=%2Caps%2C237&sr=1-197,https://m.media-amazon.com/images/I/31FzkHGkN0L._AC_UL320_.jpg,,,Get it by,,https://www.amazon.in/Buddymate-E650-Bluetooth-Headphone-Compatible/dp/B09D8G3HK8/ref=sr_1_197?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665751519&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&s=electronics&sprefix=%2Caps%2C237&sr=1-197,,,Buddymate E650 Wireless Bluetooth Over-Ear Headphone with Rich Bass Sound Quality/Aux/USB/SD Card & Calling Control Feature Compatible with All Mobile Phones (Random Colour),https://www.amazon.in/Buddymate-E650-Bluetooth-Headphone-Compatible/dp/B09D8G3HK8/ref=sr_1_197?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665751519&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&s=electronics&sprefix=%2Caps%2C237&sr=1-197,₹699,₹,699,"₹1,199",(42% off),"Monday, October 17",,,,,,
FOUND,https://www.amazon.in/AMIPRI-Green-Backdrop-Background-Photography/dp/B0B834JX6Q/ref=sr_1_198?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665751519&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&s=electronics&sprefix=%2Caps%2C237&sr=1-198,https://m.media-amazon.com/images/I/415mH4eZRaL._AC_UL320_.jpg,,,Get it by,,https://www.amazon.in/AMIPRI-Green-Backdrop-Background-Photography/dp/B0B834JX6Q/ref=sr_1_198?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665751519&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&s=electronics&sprefix=%2Caps%2C237&sr=1-198,,,"AMIPRI 8FTX12FT Green Backdrop Background Rod Pocket for Photography Backdrop,Photoshoot Background,Video Production, Screen Video Recording, Curtain with Carry Bag and 5 Memory Card Box",https://www.amazon.in/AMIPRI-Green-Backdrop-Background-Photography/dp/B0B834JX6Q/ref=sr_1_198?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665751519&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&s=electronics&sprefix=%2Caps%2C237&sr=1-198,₹549,₹,549,"₹1,499",(63% off),"Sunday, October 16",,,,,,
FOUND,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MjkxOTQyNTg4MzQ5ODY3OjE2NjU3NTE1MTk6c3BfYnRmOjIwMDc0NDk4NTE4OTk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&url=%2FNepshort-Bluetooth-Smart-Watch-Supported%2Fdp%2FB0B9JMJTRD%2Fref%3Dsr_1_199_sspa%3Fcrid%3D1I3OY9G5WVWBV%26keywords%3Dgreat%2Bindian%2Bfestival%26qid%3D1665751519%26qu%3DeyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%253D%253D%26s%3Delectronics%26sprefix%3D%252Caps%252C237%26sr%3D1-199-spons%26psc%3D1,https://m.media-amazon.com/images/I/51sOHqv0g4L._AC_UL320_.jpg,javascript:void(0),Sponsored,Sponsored,You are seeing this ad based on the product’s relevance to your search query.,https://www.amazon.in/s?k=great+indian+festival&i=electronics&rh=n%3A976419031&dc&page=8&crid=1I3OY9G5WVWBV&qid=1665751517&sprefix=%2Caps%2C237&ref=sr_pg_7#,Let us know,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MjkxOTQyNTg4MzQ5ODY3OjE2NjU3NTE1MTk6c3BfYnRmOjIwMDc0NDk4NTE4OTk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&url=%2FNepshort-Bluetooth-Smart-Watch-Supported%2Fdp%2FB0B9JMJTRD%2Fref%3Dsr_1_199_sspa%3Fcrid%3D1I3OY9G5WVWBV%26keywords%3Dgreat%2Bindian%2Bfestival%26qid%3D1665751519%26qu%3DeyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%253D%253D%26s%3Delectronics%26sprefix%3D%252Caps%252C237%26sr%3D1-199-spons%26psc%3D1,"Nepshort Bluetooth Wireless Smart Watch Touch Screen 4G Supported Fitness Activity Tracker Band Gifts For Boys, Girls, Men, Women & Kids Sports Gym Running Heart Rate and BP Monitor Watches For All Smart Phones (Y68 ) (Black)",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MjkxOTQyNTg4MzQ5ODY3OjE2NjU3NTE1MTk6c3BfYnRmOjIwMDc0NDk4NTE4OTk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&url=%2FNepshort-Bluetooth-Smart-Watch-Supported%2Fdp%2FB0B9JMJTRD%2Fref%3Dsr_1_199_sspa%3Fcrid%3D1I3OY9G5WVWBV%26keywords%3Dgreat%2Bindian%2Bfestival%26qid%3D1665751519%26qu%3DeyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%253D%253D%26s%3Delectronics%26sprefix%3D%252Caps%252C237%26sr%3D1-199-spons%26psc%3D1,₹549,₹,549,"₹1,198",(54% off),₹10 coupon applied at checkout,with coupon,javascript:void(0),5.0 out of 5 stars,1,Get it by,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MjkxOTQyNTg4MzQ5ODY3OjE2NjU3NTE1MTk6c3BfYnRmOjIwMDc0NDk4NTE4OTk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&url=%2FNepshort-Bluetooth-Smart-Watch-Supported%2Fdp%2FB0B9JMJTRD%2Fref%3Dsr_1_199_sspa%3Fcrid%3D1I3OY9G5WVWBV%26keywords%3Dgreat%2Bindian%2Bfestival%26qid%3D1665751519%26qu%3DeyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%253D%253D%26s%3Delectronics%26sprefix%3D%252Caps%252C237%26sr%3D1-199-spons%26psc%3D1#customerReviews
FOUND,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MjkxOTQyNTg4MzQ5ODY3OjE2NjU3NTE1MTk6c3BfYnRmOjIwMDgyODI1NjMzNDk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&url=%2FCellecor-Waterproof-Smartwatch-Monitoring-Bluetooth%2Fdp%2FB09NC4CRTQ%2Fref%3Dsr_1_200_sspa%3Fcrid%3D1I3OY9G5WVWBV%26keywords%3Dgreat%2Bindian%2Bfestival%26qid%3D1665751519%26qu%3DeyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%253D%253D%26s%3Delectronics%26sprefix%3D%252Caps%252C237%26sr%3D1-200-spons%26psc%3D1,https://m.media-amazon.com/images/I/617ZELJx0-L._AC_UL320_.jpg,javascript:void(0),Sponsored,Sponsored,You are seeing this ad based on the product’s relevance to your search query.,https://www.amazon.in/s?k=great+indian+festival&i=electronics&rh=n%3A976419031&dc&page=8&crid=1I3OY9G5WVWBV&qid=1665751517&sprefix=%2Caps%2C237&ref=sr_pg_7#,Let us know,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MjkxOTQyNTg4MzQ5ODY3OjE2NjU3NTE1MTk6c3BfYnRmOjIwMDgyODI1NjMzNDk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&url=%2FCellecor-Waterproof-Smartwatch-Monitoring-Bluetooth%2Fdp%2FB09NC4CRTQ%2Fref%3Dsr_1_200_sspa%3Fcrid%3D1I3OY9G5WVWBV%26keywords%3Dgreat%2Bindian%2Bfestival%26qid%3D1665751519%26qu%3DeyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%253D%253D%26s%3Delectronics%26sprefix%3D%252Caps%252C237%26sr%3D1-200-spons%26psc%3D1,"Cellecor ActFit A2 SpO2 IP68 Waterproof Smartwatch with 10 Days Long Battery, 24*7 Heart Rate Monitoring, Multi Sports Mode with Bluetooth Support for Calling and Music Control (1.4"") (Black)",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MjkxOTQyNTg4MzQ5ODY3OjE2NjU3NTE1MTk6c3BfYnRmOjIwMDgyODI1NjMzNDk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&url=%2FCellecor-Waterproof-Smartwatch-Monitoring-Bluetooth%2Fdp%2FB09NC4CRTQ%2Fref%3Dsr_1_200_sspa%3Fcrid%3D1I3OY9G5WVWBV%26keywords%3Dgreat%2Bindian%2Bfestival%26qid%3D1665751519%26qu%3DeyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%253D%253D%26s%3Delectronics%26sprefix%3D%252Caps%252C237%26sr%3D1-200-spons%26psc%3D1,"₹1,989",₹,"1,989","₹4,999",(60% off),Get it by,"tomorrow, October 15",javascript:void(0),3.9 out of 5 stars,4,FREE Delivery by Amazon,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MjkxOTQyNTg4MzQ5ODY3OjE2NjU3NTE1MTk6c3BfYnRmOjIwMDgyODI1NjMzNDk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&url=%2FCellecor-Waterproof-Smartwatch-Monitoring-Bluetooth%2Fdp%2FB09NC4CRTQ%2Fref%3Dsr_1_200_sspa%3Fcrid%3D1I3OY9G5WVWBV%26keywords%3Dgreat%2Bindian%2Bfestival%26qid%3D1665751519%26qu%3DeyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%253D%253D%26s%3Delectronics%26sprefix%3D%252Caps%252C237%26sr%3D1-200-spons%26psc%3D1#customerReviews
FOUND,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MjkxOTQyNTg4MzQ5ODY3OjE2NjU3NTE1MTk6c3BfYnRmOjIwMDgyODI1NjMzNTk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&url=%2FA4-Waterproof-Smartwatch-Monitoring-Bluetooth%2Fdp%2FB0B2PCC51P%2Fref%3Dsr_1_201_sspa%3Fcrid%3D1I3OY9G5WVWBV%26keywords%3Dgreat%2Bindian%2Bfestival%26qid%3D1665751519%26qu%3DeyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%253D%253D%26s%3Delectronics%26sprefix%3D%252Caps%252C237%26sr%3D1-201-spons%26psc%3D1,https://m.media-amazon.com/images/I/71Y1NIR3mNL._AC_UL320_.jpg,javascript:void(0),Sponsored,Sponsored,You are seeing this ad based on the product’s relevance to your search query.,https://www.amazon.in/s?k=great+indian+festival&i=electronics&rh=n%3A976419031&dc&page=8&crid=1I3OY9G5WVWBV&qid=1665751517&sprefix=%2Caps%2C237&ref=sr_pg_7#,Let us know,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MjkxOTQyNTg4MzQ5ODY3OjE2NjU3NTE1MTk6c3BfYnRmOjIwMDgyODI1NjMzNTk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&url=%2FA4-Waterproof-Smartwatch-Monitoring-Bluetooth%2Fdp%2FB0B2PCC51P%2Fref%3Dsr_1_201_sspa%3Fcrid%3D1I3OY9G5WVWBV%26keywords%3Dgreat%2Bindian%2Bfestival%26qid%3D1665751519%26qu%3DeyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%253D%253D%26s%3Delectronics%26sprefix%3D%252Caps%252C237%26sr%3D1-201-spons%26psc%3D1,"Cellecor ActFit A4 IP68 Waterproof Smartwatch with 10 Days Long Battery, 24*7 Heart Rate Monitoring, Multi Sports Mode with Bluetooth Support for Camera & Music Control (1.4"") (Gold)",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MjkxOTQyNTg4MzQ5ODY3OjE2NjU3NTE1MTk6c3BfYnRmOjIwMDgyODI1NjMzNTk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&url=%2FA4-Waterproof-Smartwatch-Monitoring-Bluetooth%2Fdp%2FB0B2PCC51P%2Fref%3Dsr_1_201_sspa%3Fcrid%3D1I3OY9G5WVWBV%26keywords%3Dgreat%2Bindian%2Bfestival%26qid%3D1665751519%26qu%3DeyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%253D%253D%26s%3Delectronics%26sprefix%3D%252Caps%252C237%26sr%3D1-201-spons%26psc%3D1,"₹1,599",₹,"1,599","₹4,999",(68% off),Get it by,"tomorrow, October 15",,,,FREE Delivery by Amazon,https://www.amazon.in/greatindianfestival
FOUND,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0ODMwMDc2MTM0MzY1NDE6MTY2NTc1MTUyMjpzcF9hdGZfbmV4dDoyMDA3MDA2MTMwNjM5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&url=%2FZeecell-Bluetooth-Smartwatch-Wireless-Fitness%2Fdp%2FB0B8SYGQXL%2Fref%3Dsr_1_193_sspa%3Fcrid%3D1I3OY9G5WVWBV%26keywords%3Dgreat%2Bindian%2Bfestival%26qid%3D1665751522%26qu%3DeyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%253D%253D%26s%3Delectronics%26sprefix%3D%252Caps%252C237%26sr%3D1-193-spons%26psc%3D1,https://m.media-amazon.com/images/I/6152wS4BKxL._AC_UL320_.jpg,javascript:void(0),Sponsored,Sponsored,You are seeing this ad based on the product’s relevance to your search query.,https://www.amazon.in/s?k=great+indian+festival&i=electronics&rh=n%3A976419031&dc&page=9&crid=1I3OY9G5WVWBV&qid=1665751519&sprefix=%2Caps%2C237&ref=sr_pg_8#,Let us know,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0ODMwMDc2MTM0MzY1NDE6MTY2NTc1MTUyMjpzcF9hdGZfbmV4dDoyMDA3MDA2MTMwNjM5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&url=%2FZeecell-Bluetooth-Smartwatch-Wireless-Fitness%2Fdp%2FB0B8SYGQXL%2Fref%3Dsr_1_193_sspa%3Fcrid%3D1I3OY9G5WVWBV%26keywords%3Dgreat%2Bindian%2Bfestival%26qid%3D1665751522%26qu%3DeyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%253D%253D%26s%3Delectronics%26sprefix%3D%252Caps%252C237%26sr%3D1-193-spons%26psc%3D1,"Zeecell Smart Watch ID116 Plus Bluetooth Smartwatch Wireless Fitness Band Watch for Boys, Girls, Men, Women & Kids | Sports Smart Watch for All Smart Phones I Heart Rate and spo2 Monitor - Black",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0ODMwMDc2MTM0MzY1NDE6MTY2NTc1MTUyMjpzcF9hdGZfbmV4dDoyMDA3MDA2MTMwNjM5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&url=%2FZeecell-Bluetooth-Smartwatch-Wireless-Fitness%2Fdp%2FB0B8SYGQXL%2Fref%3Dsr_1_193_sspa%3Fcrid%3D1I3OY9G5WVWBV%26keywords%3Dgreat%2Bindian%2Bfestival%26qid%3D1665751522%26qu%3DeyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%253D%253D%26s%3Delectronics%26sprefix%3D%252Caps%252C237%26sr%3D1-193-spons%26psc%3D1,₹599,₹,599,"₹1,799",(67% off),3% coupon applied at checkout,with coupon,javascript:void(0),5.0 out of 5 stars,2,Get it by,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0ODMwMDc2MTM0MzY1NDE6MTY2NTc1MTUyMjpzcF9hdGZfbmV4dDoyMDA3MDA2MTMwNjM5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&url=%2FZeecell-Bluetooth-Smartwatch-Wireless-Fitness%2Fdp%2FB0B8SYGQXL%2Fref%3Dsr_1_193_sspa%3Fcrid%3D1I3OY9G5WVWBV%26keywords%3Dgreat%2Bindian%2Bfestival%26qid%3D1665751522%26qu%3DeyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%253D%253D%26s%3Delectronics%26sprefix%3D%252Caps%252C237%26sr%3D1-193-spons%26psc%3D1#customerReviews
FOUND,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0ODMwMDc2MTM0MzY1NDE6MTY2NTc1MTUyMjpzcF9hdGZfbmV4dDoyMDA3NjY2NjE4MjI5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&url=%2FSYSKA-EBS-8001-Quadra-Prime-Universal%2Fdp%2FB08X2RDGPR%2Fref%3Dsr_1_194_sspa%3Fcrid%3D1I3OY9G5WVWBV%26keywords%3Dgreat%2Bindian%2Bfestival%26qid%3D1665751522%26qu%3DeyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%253D%253D%26s%3Delectronics%26sprefix%3D%252Caps%252C237%26sr%3D1-194-spons%26psc%3D1%26smid%3DA22F0QEB8CW67Y,https://m.media-amazon.com/images/I/71ZAeoO1nmL._AC_UL320_.jpg,javascript:void(0),Sponsored,Sponsored,You are seeing this ad based on the product’s relevance to your search query.,https://www.amazon.in/s?k=great+indian+festival&i=electronics&rh=n%3A976419031&dc&page=9&crid=1I3OY9G5WVWBV&qid=1665751519&sprefix=%2Caps%2C237&ref=sr_pg_8#,Let us know,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0ODMwMDc2MTM0MzY1NDE6MTY2NTc1MTUyMjpzcF9hdGZfbmV4dDoyMDA3NjY2NjE4MjI5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&url=%2FSYSKA-EBS-8001-Quadra-Prime-Universal%2Fdp%2FB08X2RDGPR%2Fref%3Dsr_1_194_sspa%3Fcrid%3D1I3OY9G5WVWBV%26keywords%3Dgreat%2Bindian%2Bfestival%26qid%3D1665751522%26qu%3DeyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%253D%253D%26s%3Delectronics%26sprefix%3D%252Caps%252C237%26sr%3D1-194-spons%26psc%3D1%26smid%3DA22F0QEB8CW67Y,"SYSKA EBS-8001 Quadra Prime 8 Way Universal Power Strip 2.0 Meter Long (White, Grey)",,₹850,₹,850,"₹1,149",(26% off),Get it by,"Wednesday, October 19",javascript:void(0),4.0 out of 5 stars,12,,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0ODMwMDc2MTM0MzY1NDE6MTY2NTc1MTUyMjpzcF9hdGZfbmV4dDoyMDA3NjY2NjE4MjI5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&url=%2FSYSKA-EBS-8001-Quadra-Prime-Universal%2Fdp%2FB08X2RDGPR%2Fref%3Dsr_1_194_sspa%3Fcrid%3D1I3OY9G5WVWBV%26keywords%3Dgreat%2Bindian%2Bfestival%26qid%3D1665751522%26qu%3DeyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%253D%253D%26s%3Delectronics%26sprefix%3D%252Caps%252C237%26sr%3D1-194-spons%26psc%3D1%26smid%3DA22F0QEB8CW67Y#customerReviews
FOUND,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0ODMwMDc2MTM0MzY1NDE6MTY2NTc1MTUyMjpzcF9hdGZfbmV4dDoyMDA4NDAyNTQ5MDE5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&url=%2FAJ-Bracelet-Bluetooth-Waterproof-Wristwatch%2Fdp%2FB0B3G9L3PS%2Fref%3Dsr_1_195_sspa%3Fcrid%3D1I3OY9G5WVWBV%26keywords%3Dgreat%2Bindian%2Bfestival%26qid%3D1665751522%26qu%3DeyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%253D%253D%26s%3Delectronics%26sprefix%3D%252Caps%252C237%26sr%3D1-195-spons%26psc%3D1,https://m.media-amazon.com/images/I/31WiSCdw+TL._AC_UL320_.jpg,javascript:void(0),Sponsored,Sponsored,You are seeing this ad based on the product’s relevance to your search query.,https://www.amazon.in/s?k=great+indian+festival&i=electronics&rh=n%3A976419031&dc&page=9&crid=1I3OY9G5WVWBV&qid=1665751519&sprefix=%2Caps%2C237&ref=sr_pg_8#,Let us know,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0ODMwMDc2MTM0MzY1NDE6MTY2NTc1MTUyMjpzcF9hdGZfbmV4dDoyMDA4NDAyNTQ5MDE5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&url=%2FAJ-Bracelet-Bluetooth-Waterproof-Wristwatch%2Fdp%2FB0B3G9L3PS%2Fref%3Dsr_1_195_sspa%3Fcrid%3D1I3OY9G5WVWBV%26keywords%3Dgreat%2Bindian%2Bfestival%26qid%3D1665751522%26qu%3DeyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%253D%253D%26s%3Delectronics%26sprefix%3D%252Caps%252C237%26sr%3D1-195-spons%26psc%3D1,AJ Smart Watch Bracelet Bluetooth Sport Fitness Tracker Heart Rate Monitor Waterproof Women Men Wristwatch Smart Band,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0ODMwMDc2MTM0MzY1NDE6MTY2NTc1MTUyMjpzcF9hdGZfbmV4dDoyMDA4NDAyNTQ5MDE5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&url=%2FAJ-Bracelet-Bluetooth-Waterproof-Wristwatch%2Fdp%2FB0B3G9L3PS%2Fref%3Dsr_1_195_sspa%3Fcrid%3D1I3OY9G5WVWBV%26keywords%3Dgreat%2Bindian%2Bfestival%26qid%3D1665751522%26qu%3DeyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%253D%253D%26s%3Delectronics%26sprefix%3D%252Caps%252C237%26sr%3D1-195-spons%26psc%3D1,₹649,₹,649,₹999,(35% off),Get it by,"Sunday, October 16",,,,,
FOUND,https://www.amazon.in/AMIPRI-Dark-Blue-Backdrop-Photography/dp/B0B831X5G5/ref=sr_1_196?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665751522&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&s=electronics&sprefix=%2Caps%2C237&sr=1-196,https://m.media-amazon.com/images/I/41vZBEDGrEL._AC_UL320_.jpg,,,Get it by,,https://www.amazon.in/AMIPRI-Dark-Blue-Backdrop-Photography/dp/B0B831X5G5/ref=sr_1_196?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665751522&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&s=electronics&sprefix=%2Caps%2C237&sr=1-196,,,AMIPRI Dark Blue Backdrop - 8FTX12FT Dark Blue Photo Backdrop for Photoshoot Background for Photography Screen Video Recording Picture Background with 5 Memory Storage Card Box,https://www.amazon.in/AMIPRI-Dark-Blue-Backdrop-Photography/dp/B0B831X5G5/ref=sr_1_196?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665751522&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&s=electronics&sprefix=%2Caps%2C237&sr=1-196,₹525,₹,525,"₹1,299",(60% off),"Sunday, October 16",,,,,,
FOUND,https://www.amazon.in/AMIPRI-Professional-Backdrop-Photography-Green/dp/B0B831DXRC/ref=sr_1_197?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665751522&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&s=electronics&sprefix=%2Caps%2C237&sr=1-197,https://m.media-amazon.com/images/I/415mH4eZRaL._AC_UL320_.jpg,,,Get it by,,https://www.amazon.in/AMIPRI-Professional-Backdrop-Photography-Green/dp/B0B831DXRC/ref=sr_1_197?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665751522&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&s=electronics&sprefix=%2Caps%2C237&sr=1-197,,,AMIPRI Professional Backdrop for Photography Background Stand Green Screen for Photo Light Studio Accurate 8x12 Ft for Chromakey Video Editing with 5 Memory Storage Card Box,https://www.amazon.in/AMIPRI-Professional-Backdrop-Photography-Green/dp/B0B831DXRC/ref=sr_1_197?crid=1I3OY9G5WVWBV&keywords=great+indian+festival&qid=1665751522&qu=eyJxc2MiOiI2LjQzIiwicXNhIjoiNC41OCIsInFzcCI6IjAuMDAifQ%3D%3D&s=electronics&sprefix=%2Caps%2C237&sr=1-197,₹525,₹,525,"₹1,299",(60% off),"Sunday, October 16",,,,,,
