"lazy src","productSKULink","productSKULink href","d-block","vfm__scr","vfm__txt","prdp-spc__cntnt","p-r-s","txt-clr-base","prdp-spc__cntnt 2","p-r-s 2","txt-clr-base 2","prdp-spc__cntnt 3","p-r-s 3","txt-clr-base 3","prdp-spc__cntnt 4","p-r-s 4","txt-clr-base 4","ovrlystts-stts","txt-wt-n"
"https://pricebaba.com/l.png","Kult Beyond","https://pricebaba.com/mobile/kult-beyond","Rs. 3,999","89","VFM Score","5.2""","•","Screen","13 MP","•","Camera","3GB","•","RAM","3000mAh","•","Battery","Out of stock","Out of Stock"
"https://pricebaba.com/l.png","Asus ZenFone Go ZB552KL","https://pricebaba.com/mobile/asus-zenfone-go-5-5-zb552kl","Rs. 9,000","61","VFM Score","5.5""","•","Screen","13 MP","•","Camera","2GB","•","RAM","3000mAh","•","Battery","",""
"https://pricebaba.com/l.png","Intex Aqua A4","https://pricebaba.com/mobile/intex-aqua-a4","Rs. 4,490","62","VFM Score","4.0""","•","Screen","5 MP","•","Camera","1GB","•","RAM","1750mAh","•","Battery","Out of stock","Out of Stock"
"https://pricebaba.com/l.png","Tecno i3","https://pricebaba.com/mobile/tecno-i3","Rs. 7,800","65","VFM Score","5.0""","•","Screen","8 MP","•","Camera","2GB","•","RAM","3050mAh","•","Battery","",""
"https://pricebaba.com/l.png","LYF F1S","https://pricebaba.com/mobile/lyf-f1s","Rs. 5,499","83","VFM Score","5.2""","•","Screen","16 MP","•","Camera","3GB","•","RAM","3000mAh","•","Battery","",""
"https://pricebaba.com/l.png","Micromax X606","https://pricebaba.com/mobile/micromax-x606","Rs. 1,599","57","VFM Score","2.2""","•","Screen","0.3 MP","•","Camera","32MB","•","RAM","1000mAh","•","Battery","Out of stock","Out of Stock"
"https://pricebaba.com/l.png","LYF Water 8","https://pricebaba.com/mobile/lyf-water-8","Rs. 5,199","69","VFM Score","5.0""","•","Screen","13 MP","•","Camera","3GB","•","RAM","2600mAh","•","Battery","",""
"https://pricebaba.com/l.png","vivo Y31L","https://pricebaba.com/mobile/vivo-vivo-y31l","Rs. 9,200","56","VFM Score","4.7""","•","Screen","8 MP","•","Camera","1GB","•","RAM","2200mAh","•","Battery","",""
"https://cdn.pricebaba.com/prod/images/product/mobile/4328/lyf-water-1-l-2491920.jpg?tr=h-120,q-60","LYF Water 1","https://pricebaba.com/mobile/lyf-water-1","Rs. 4,499","75","VFM Score","5.0""","•","Screen","13 MP","•","Camera","2GB","•","RAM","2600mAh","•","Battery","",""
"https://cdn.pricebaba.com/prod/images/product/mobile/1858/samsung-galaxy-j1-sm-j100h-l-2493896.jpg?tr=h-120,q-60","Samsung Galaxy J1","https://pricebaba.com/mobile/samsung-galaxy-j1-sm-j100h","Rs. 6,290","55","VFM Score","4.3""","•","Screen","5 MP","•","Camera","512MB","•","RAM","1850mAh","•","Battery","Out of stock","Out of Stock"
"https://cdn.pricebaba.com/prod/images/product/mobile/1726/samsung-galaxy-core-prime-g360h-l-2494414.jpg?tr=h-120,q-60","Samsung Galaxy Core Prime","https://pricebaba.com/mobile/samsung-galaxy-core-prime-g360h","Rs. 7,990","55","VFM Score","4.5""","•","Screen","5 MP","•","Camera","1GB","•","RAM","2000mAh","•","Battery","Out of stock","Out of Stock"
"https://cdn.pricebaba.com/prod/images/product/mobile/1694/microsoft-lumia-535-dual-sim-l-2494240.jpg?tr=h-120,q-60","Microsoft Lumia 535 Dual SIM","https://pricebaba.com/mobile/microsoft-lumia-535-dual-sim","Rs. 5,990","56","VFM Score","5.0""","•","Screen","5 MP","•","Camera","1GB","•","RAM","1905mAh","•","Battery","Out of stock","Out of Stock"
"https://cdn.pricebaba.com/prod/images/product/mobile/1298/asus-zenfone-5-l-2495638.jpg?tr=h-120,q-60","Asus Zenfone 5 (8GB, 1.6GHz)","https://pricebaba.com/mobile/asus-zenfone-5","Rs. 8,499","56","VFM Score","5.0""","•","Screen","8 MP","•","Camera","2GB","•","RAM","2110mAh","•","Battery","Out of stock","Out of Stock"
"https://cdn.pricebaba.com/prod/images/product/mobile/378/blackberry-curve-9220-l-2497084.jpg?tr=h-120,q-60","BlackBerry Curve 9220","https://pricebaba.com/mobile/blackberry-curve-9220","Rs. 6,999","46","VFM Score","2.44""","•","Screen","2 MP","•","Camera","512MB","•","RAM","1450mAh","•","Battery","Out of stock",""
"https://cdn.pricebaba.com/prod/images/product/mobile/374/nokia-asha-302-l-2497048.jpg?tr=h-120,q-60","Nokia Asha 302","https://pricebaba.com/mobile/nokia-asha-302","Rs. 7,999","46","VFM Score","2.4""","•","Screen","3.2 MP","•","Camera","128MB","•","RAM","1320mAh","•","Battery","Out of stock","Out of Stock"
"https://cdn.pricebaba.com/prod/images/product/mobile/149/nokia-c2-00-l-2497531.jpg?tr=h-120,q-60","Nokia C2-00","https://pricebaba.com/mobile/nokia-c2-00","Rs. 3,999","48","VFM Score","1.8""","•","Screen","0.3 MP","•","Camera","64MB","•","RAM","1020mAh","•","Battery","Out of stock","Out of Stock"
"https://pricebaba.com/l.png","Micromax IN 3C","https://pricebaba.com/mobile/micromax-in-3c","Rs. 8,499","","","6.6""","•","Screen","Dual","•","Camera","4GB","•","RAM","5050mAh","•","Battery","Upcoming","Expected Price"
"https://pricebaba.com/l.png","Karbonn K31 Star","https://pricebaba.com/mobile/karbonn-k31-star","Rs. 1,299","64","VFM Score","2.4""","•","Screen","0.3 MP","•","Camera","1800mAh","•","Battery","","","","",""
"https://pricebaba.com/l.png","Karbonn K107s","https://pricebaba.com/mobile/karbonn-k107s","Rs. 989","55","VFM Score","1.8""","•","Screen","0.3 MP","•","Camera","1000mAh","•","Battery","","","","",""
"https://pricebaba.com/l.png","Karbonn K1 Boom Box","https://pricebaba.com/mobile/karbonn-k1-boom-box","Rs. 1,329","68","VFM Score","2.4""","•","Screen","0.3 MP","•","Camera","2500mAh","•","Battery","","","","",""
"https://pricebaba.com/l.png","Cellecor X50","https://pricebaba.com/mobile/cellecor-x50","Rs. 1,749","53","VFM Score","2.8""","•","Screen","1 MP","•","Camera","2750mAh","•","Battery","","","","",""
"https://pricebaba.com/l.png","Micromax X379","https://pricebaba.com/mobile/micromax-x379","Rs. 950","56","VFM Score","1.77""","•","Screen","0.3 MP","•","Camera","1000mAh","•","Battery","","","","",""
"https://pricebaba.com/l.png","I KALL K475","https://pricebaba.com/mobile/i-kall-k475","Rs. 6,649","66","VFM Score","6.53""","•","Screen","13 MP","•","Camera","4GB","•","RAM","4000mAh","•","Battery","",""
"https://pricebaba.com/l.png","Lava Z2","https://pricebaba.com/mobile/lava-z2","Rs. 7,490","85","VFM Score","6.51""","•","Screen","Dual","•","Camera","2GB","•","RAM","5000mAh","•","Battery","",""
"https://pricebaba.com/l.png","Micromax X816","https://pricebaba.com/mobile/micromax-x816","Rs. 1,899","51","VFM Score","2.8""","•","Screen","0.3 MP","•","Camera","1750mAh","•","Battery","","","","",""
"https://pricebaba.com/l.png","Karbonn KX80","https://pricebaba.com/mobile/karbonn-kx80","Rs. 1,640","54","VFM Score","2.8""","•","Screen","0.3 MP","•","Camera","1450mAh","•","Battery","","","","",""
"https://pricebaba.com/l.png","I KALL K555","https://pricebaba.com/mobile/ikall-k555","Rs. 1,199","65","VFM Score","2.8""","•","Screen","2 MP","•","Camera","3000mAh","•","Battery","","","","",""
"https://pricebaba.com/l.png","Itel Vision 1","https://pricebaba.com/mobile/itel-vision-1","Rs. 6,299","72","VFM Score","6.08""","•","Screen","Dual","•","Camera","2GB","•","RAM","4000mAh","•","Battery","",""
"https://pricebaba.com/l.png","Intex Ultra F5","https://pricebaba.com/mobile/intex-ultra-f5","Rs. 1,560","52","VFM Score","2.8""","•","Screen","0.3 MP","•","Camera","1700mAh","•","Battery","","","","",""
"https://pricebaba.com/l.png","I KALL K41 New","https://pricebaba.com/mobile/ikall-k41-new","Rs. 1,299","61","VFM Score","2.8""","•","Screen","0.3 MP","•","Camera","1000mAh","•","Battery","","","","Out of stock",""
"https://pricebaba.com/l.png","I KALL K19 Gaming Phone","https://pricebaba.com/mobile/ikall-k19-gaming-phone","Rs. 1,899","52","VFM Score","2.8""","•","Screen","0.3 MP","•","Camera","2500mAh","•","Battery","","","","Out of stock","Out of Stock"
"https://pricebaba.com/l.png","Itel it2171","https://pricebaba.com/mobile/itel-it2171","Rs. 950","64","VFM Score","1.77""","•","Screen","0.3 MP","•","Camera","1000mAh","•","Battery","","","","",""
"https://pricebaba.com/l.png","Lava A7","https://pricebaba.com/mobile/lava-a7","Rs. 1,490","57","VFM Score","2.4""","•","Screen","0.3 MP","•","Camera","1750mAh","•","Battery","","","","",""
"https://pricebaba.com/l.png","Kechao K123","https://pricebaba.com/mobile/kechao-k123","Rs. 1,820","51","VFM Score","2.8""","•","Screen","2 MP","•","Camera","600mAh","•","Battery","","","","Out of stock","Out of Stock"
"https://pricebaba.com/l.png","Nokia N73","https://pricebaba.com/mobile/nokia-n73","Rs. 5,499","45","VFM Score","3.2 MP","•","Camera","","","","","","","","","","Out of stock",""
"https://pricebaba.com/l.png","Mobiistar C1 Shine","https://pricebaba.com/mobile/mobiistar-c1-shine","Rs. 4,990","76","VFM Score","5.34""","•","Screen","13 MP","•","Camera","2GB","•","RAM","3000mAh","•","Battery","",""
"https://pricebaba.com/l.png","Lenovo Zuk Z1","https://pricebaba.com/mobile/lenovo-z1","Rs. 6,340","78","VFM Score","5.5""","•","Screen","13 MP","•","Camera","3GB","•","RAM","4100mAh","•","Battery","Out of stock",""
"https://pricebaba.com/l.png","MU Phone M370","https://pricebaba.com/mobile/mu-phone-m370","Rs. 1,099","61","VFM Score","1.4""","•","Screen","0.3 MP","•","Camera","700mAh","•","Battery","","","","",""
"https://pricebaba.com/l.png","Peace P1","https://pricebaba.com/mobile/peace-p1","Rs. 650","57","VFM Score","1.8""","•","Screen","0.3 MP","•","Camera","600mAh","•","Battery","","","","",""
"https://pricebaba.com/l.png","Spice Z101","https://pricebaba.com/mobile/spice-z101","Rs. 1,099","68","VFM Score","1.8""","•","Screen","0.3 MP","•","Camera","2500mAh","•","Battery","","","","Out of stock","Out of Stock"
"https://pricebaba.com/l.png","Tambo TA 4","https://pricebaba.com/mobile/tambo-ta-4","Rs. 4,990","73","VFM Score","5.5""","•","Screen","8 MP","•","Camera","2GB","•","RAM","3000mAh","•","Battery","Out of stock",""
"https://pricebaba.com/l.png","iBall Aasaan 4","https://pricebaba.com/mobile/iball-iball-aasaan4","Rs. 3,459","50","VFM Score","2.31""","•","Screen","0.3 MP","•","Camera","1800mAh","•","Battery","","","","",""
"https://pricebaba.com/l.png","Micromax X512","https://pricebaba.com/mobile/micromax-x512","Rs. 1,112","69","VFM Score","1.77""","•","Screen","0.3 MP","•","Camera","32MB","•","RAM","1750mAh","•","Battery","",""
"https://pricebaba.com/l.png","I KALL K71","https://pricebaba.com/mobile/ikall-k71","Rs. 699","42","VFM Score","1.4""","•","Screen","800mAh","•","Battery","","","","","","","Out of stock",""
"https://pricebaba.com/l.png","I KALL K3312","https://pricebaba.com/mobile/ikall-k3312","Rs. 749","66","VFM Score","1.8""","•","Screen","0.3 MP","•","Camera","32MB","•","RAM","1000mAh","•","Battery","",""
"https://pricebaba.com/l.png","Chilli K188","https://pricebaba.com/mobile/chilli-k188","Rs. 990","57","VFM Score","1.4""","•","Screen","0.3 MP","•","Camera","32MB","•","RAM","800mAh","•","Battery","",""
"https://pricebaba.com/l.png","Micromax Bharat 3","https://pricebaba.com/mobile/micromax-bharat-3","Rs. 5,499","64","VFM Score","4.5""","•","Screen","5 MP","•","Camera","1GB","•","RAM","2000mAh","•","Battery","",""
"https://pricebaba.com/l.png","Panasonic GD21","https://pricebaba.com/mobile/panasonic-gd21","Rs. 1,799","58","VFM Score","2.4""","•","Screen","1.3 MP","•","Camera","32MB","•","RAM","1800mAh","•","Battery","Out of stock",""
"https://cdn.pricebaba.com/prod/images/product/mobile/7892/karbonn-k24-plus-l-808745.jpg?tr=h-120,q-60","Karbonn K24 Plus","https://pricebaba.com/mobile/karbonn-k24-plus","Rs. 1,190","74","VFM Score","2.4""","•","Screen","0.3 MP","•","Camera","1800mAh","•","Battery","","","","",""
"https://cdn.pricebaba.com/prod/images/product/mobile/4383/intex-aqua-craze-l-1897544.jpg?tr=h-120,q-60","Intex Aqua Craze","https://pricebaba.com/mobile/intex-aqua-craze","Rs. 6,554","57","VFM Score","5.0""","•","Screen","8 MP","•","Camera","1GB","•","RAM","2500mAh","•","Battery","",""
"https://cdn.pricebaba.com/prod/images/product/mobile/2762/xiaomi-redmi-2-prime-l-2492854.jpg?tr=h-120,q-60","Xiaomi Redmi 2 Prime","https://pricebaba.com/mobile/xiaomi-redmi-2-prime","Rs. 6,999","61","VFM Score","4.7""","•","Screen","8 MP","•","Camera","2GB","•","RAM","2200mAh","•","Battery","Out of stock","Out of Stock"
"https://cdn.pricebaba.com/prod/images/product/mobile/2337/iball-andi-4p-class-x-l-2493157.jpg?tr=h-120,q-60","iBall Andi 4P Class X","https://pricebaba.com/mobile/iball-andi-4p-class-x","Rs. 3,000","61","VFM Score","4.0""","•","Screen","5 MP","•","Camera","1GB","•","RAM","1400mAh","•","Battery","",""
"https://cdn.pricebaba.com/prod/images/product/mobile/1545/samsung-galaxy-s-duos-3-sm-g313hu-l-2494644.jpg?tr=h-120,q-60","Samsung Galaxy S Duos 3","https://pricebaba.com/mobile/samsung-galaxy-s-duos-3-sm-g313hu","Rs. 5,376","54","VFM Score","4.0""","•","Screen","5 MP","•","Camera","512MB","•","RAM","1500mAh","•","Battery","Out of stock","Out of Stock"
"https://cdn.pricebaba.com/prod/images/product/mobile/762/blackberry-z30-l-2252053.jpg?tr=h-120,q-60","BlackBerry Z30 (A10)","https://pricebaba.com/mobile/blackberry-z30","Rs. 9,899","53","VFM Score","5""","•","Screen","8 MP","•","Camera","2GB","•","RAM","2880mAh","•","Battery","Out of stock",""
"https://cdn.pricebaba.com/prod/images/product/mobile/451/sony-xperia-tipo-dual-l-2202026.jpg?tr=h-120,q-60","Sony Xperia tipo dual","https://pricebaba.com/mobile/sony-xperia-tipo-dual","Rs. 6,790","48","VFM Score","3.2""","•","Screen","3.2 MP","•","Camera","512MB","•","RAM","1500mAh","•","Battery","Out of stock","Out of Stock"
"https://cdn.pricebaba.com/prod/images/product/mobile/143/nokia-asha-200-l-2497175.jpg?tr=h-120,q-60","Nokia Asha 200","https://pricebaba.com/mobile/nokia-asha-200","Rs. 4,590","49","VFM Score","2.4""","•","Screen","2 MP","•","Camera","32MB","•","RAM","1430mAh","•","Battery","Out of stock",""
"https://pricebaba.com/l.png","BlackBerry Bold Touch 9900","https://pricebaba.com/mobile/blackberry-bold-4-9900","Rs. 7,499","49","VFM Score","2.8""","•","Screen","5 MP","•","Camera","768MB","•","RAM","1230mAh","•","Battery","Out of stock",""
"https://pricebaba.com/l.png","Micromax IN 4C","https://pricebaba.com/mobile/micromax-in-4c","Rs. 9,499","","","6.65""","•","Screen","Dual","•","Camera","4GB","•","RAM","5100mAh","•","Battery","Upcoming","Expected Price"
"https://pricebaba.com/l.png","Gfive i1x","https://pricebaba.com/mobile/gfive-i1x","Rs. 799","62","VFM Score","1.8""","•","Screen","0.3 MP","•","Camera","2500mAh","•","Battery","","","","Out of stock","Out of Stock"
"https://pricebaba.com/l.png","Gfive U106 Plus","https://pricebaba.com/mobile/gfive-u106-plus","Rs. 719","56","VFM Score","1.8""","•","Screen","0.3 MP","•","Camera","1000mAh","•","Battery","","","","",""
"https://pricebaba.com/l.png","Karbonn KX6","https://pricebaba.com/mobile/karbonn-kx6","Rs. 1,229","65","VFM Score","1.8""","•","Screen","0.3 MP","•","Camera","2500mAh","•","Battery","","","","",""
"https://pricebaba.com/l.png","Lava A1 Super 21","https://pricebaba.com/mobile/lava-a1-super-21","Rs. 1,089","55","VFM Score","1.77""","•","Screen","0.3 MP","•","Camera","800mAh","•","Battery","","","","",""
"https://pricebaba.com/l.png","Cellecor C60","https://pricebaba.com/mobile/cellecor-c60","Rs. 1,149","67","VFM Score","2.4""","•","Screen","2 MP","•","Camera","2000mAh","•","Battery","","","","",""
"https://pricebaba.com/l.png","I KALL K350","https://pricebaba.com/mobile/i-kall-k350","Rs. 6,999","63","VFM Score","7.12""","•","Screen","13 MP","•","Camera","4GB","•","RAM","4000mAh","•","Battery","Out of stock","Out of Stock"
"https://pricebaba.com/l.png","Karbonn X21","https://pricebaba.com/mobile/karbonn-x21","Rs. 6,990","64","VFM Score","5.45""","•","Screen","8 MP","•","Camera","2GB","•","RAM","3000mAh","•","Battery","Out of stock","Out of Stock"
"https://pricebaba.com/l.png","I KALL K3 New","https://pricebaba.com/mobile/ikall-k3-new","Rs. 5,499","63","VFM Score","6.26""","•","Screen","8 MP","•","Camera","2GB","•","RAM","3000mAh","•","Battery","",""
"https://pricebaba.com/l.png","Micromax X809","https://pricebaba.com/mobile/micromax-x809","Rs. 1,430","54","VFM Score","2.4""","•","Screen","1 MP","•","Camera","1000mAh","•","Battery","","","","",""
"https://pricebaba.com/l.png","Kechao A26","https://pricebaba.com/mobile/kechao-a26","Rs. 1,069","52","VFM Score","0.66""","•","Screen","800mAh","•","Battery","","","","","","","",""
"https://pricebaba.com/l.png","Intex Turbo 108","https://pricebaba.com/mobile/intex-turbo-108","Rs. 1,125","70","VFM Score","2.4""","•","Screen","0.3 MP","•","Camera","1050mAh","•","Battery","","","","Out of stock","Out of Stock"
"https://pricebaba.com/l.png","Realme U1 3GB RAM","https://pricebaba.com/mobile/realme-u1-3gb-ram","Rs. 9,999","78","VFM Score","6.3""","•","Screen","Dual","•","Camera","3GB","•","RAM","3500mAh","•","Battery","Out of stock","Out of Stock"
"https://pricebaba.com/l.png","Nokia Lumia 730","https://pricebaba.com/mobile/nokia-lumia-730","Rs. 5,999","59","VFM Score","4.7""","•","Screen","6.7 MP","•","Camera","1GB","•","RAM","2220mAh","•","Battery","Out of stock",""
"https://pricebaba.com/l.png","Infinix Note 5","https://pricebaba.com/mobile/infinix-note-5","Rs. 7,999","74","VFM Score","5.99""","•","Screen","12 MP","•","Camera","3GB","•","RAM","4500mAh","•","Battery","Out of stock","Out of Stock"
"https://pricebaba.com/l.png","Reach Allure Ultra Curve","https://pricebaba.com/mobile/reach-allure-ultra-curve","Rs. 3,599","64","VFM Score","5.0""","•","Screen","5 MP","•","Camera","1GB","•","RAM","2500mAh","•","Battery","",""
"https://pricebaba.com/l.png","Yu Ace","https://pricebaba.com/mobile/yu-ace","Rs. 5,799","74","VFM Score","5.45""","•","Screen","13 MP","•","Camera","2GB","•","RAM","4000mAh","•","Battery","Out of stock","Out of Stock"
"https://pricebaba.com/l.png","Infinix Smart 2 32GB","https://pricebaba.com/mobile/infinix-smart-2-3gb-32gb","Rs. 7,999","67","VFM Score","5.45""","•","Screen","13 MP","•","Camera","3GB","•","RAM","3050mAh","•","Battery","Out of stock",""
"https://pricebaba.com/l.png","Honor 7S (Play 7)","https://pricebaba.com/mobile/honor-7s","Rs. 6,990","71","VFM Score","5.45""","•","Screen","13 MP","•","Camera","2GB","•","RAM","3020mAh","•","Battery","Out of stock","Out of Stock"
"https://pricebaba.com/l.png","Infinix Hot S3","https://pricebaba.com/mobile/infinix-hot-s3","Rs. 9,999","66","VFM Score","5.65""","•","Screen","13 MP","•","Camera","3GB","•","RAM","4000mAh","•","Battery","Out of stock","Out of Stock"
